user_id,image_no,desktop_rating,gender,qualification,mobile_rating,age
u52,19,9,1,0,10,26
u53,19,6,1,1,3,24
u54,19,5,0,1,4,24
u55,19,8,0,1,5,27
u56,19,9,1,1,6,27
u57,19,3,1,1,2,24
u58,19,7,1,1,8,22
u59,19,8,0,2,6,29
u60,19,9,0,1,8,23
u61,19,8,0,1,7,21
u62,19,4,0,1,8,22
u63,19,4,0,1,3,22
u64,19,8,0,1,7,21
u65,19,4,0,1,6,22
u66,19,6,0,1,7,24
u67,19,7,0,1,5,25
u68,19,1,0,1,4,21
u69,19,6,0,1,8,29
u70,19,9,0,1,9,22
u71,19,9,0,1,9,21
u72,19,9,1,1,8,22
u73,19,8,1,1,5,23
u74,19,1,1,1,5,16
u75,19,3,1,1,10,23
u76,19,1,0,1,2,23
u77,19,9,1,1,5,19
u78,19,2,1,1,2,17
u79,19,3,1,1,7,16
u80,19,2,1,1,1,18
u81,19,1,1,1,3,18
u82,19,2,1,1,7,17
u83,19,3,0,1,9,20
u84,19,4,0,1,10,20
u85,19,4,0,1,1,18
u86,19,9,0,1,4,21
u87,19,6,0,1,6,19
u88,19,4,0,1,4,23
u89,19,8,0,1,5,19
u90,19,7,0,1,6,20
u91,19,8,1,1,1,23
u92,19,6,0,1,5,20
u93,19,6,0,1,8,18
u94,19,5,0,1,8,21
u95,19,8,0,1,5,21
u96,19,6,0,1,5,22
u97,19,9,1,1,6,21
u98,19,6,1,1,7,23
u99,19,6,1,1,6,22
u100,19,9,1,1,9,23
u1,20,8,1,1,10,23
u2,20,6,0,2,5,58
u3,20,6,1,0,5,84
u4,20,8,1,0,7,47
u5,20,6,1,1,9,16
u6,20,6,1,1,8,16
u7,20,4,1,1,10,16
u8,20,5,1,1,6,15
u9,20,1,0,1,5,15
u10,20,4,0,1,5,16
u11,20,4,0,1,7,16
u12,20,2,0,1,10,16
u13,20,10,0,1,2,16
u14,20,1,0,1,3,16
u15,20,6,1,1,3,17
u16,20,5,1,1,5,15
u17,20,6,1,1,6,15
u18,20,3,1,1,10,15
u19,20,7,1,1,2,15
u20,20,8,1,1,1,16
u21,20,9,1,1,5,16
u22,20,1,0,1,9,15
u23,20,9,0,1,8,15
u24,20,9,0,1,9,16
u25,20,5,0,1,5,11
u26,20,8,0,1,6,16
u27,20,8,0,1,9,20
u28,20,10,1,1,9,18
u29,20,9,0,1,7,20
u30,20,6,0,1,6,20
u31,20,8,0,1,10,20
u32,20,4,0,1,9,18
u33,20,8,1,1,9,18
u34,20,4,1,1,3,15
u35,20,6,0,1,5,13
u36,20,7,0,1,6,8
u37,20,5,0,1,7,10
u38,20,5,0,1,4,10
u39,20,5,0,1,5,6
u40,20,2,1,2,7,60
u41,20,7,1,2,8,53
u42,20,5,1,0,9,55
u43,20,6,1,0,9,44
u44,20,7,1,2,7,47
u45,20,6,1,2,5,48
u46,20,6,0,2,7,48
u47,20,3,1,2,3,48
u48,20,8,0,2,8,38
u49,20,8,1,0,8,35
u50,20,7,1,1,6,32
u51,20,9,1,1,9,30
u52,20,9,1,0,8,26
u53,20,7,1,1,3,24
u54,20,6,0,1,6,24
u55,20,9,0,1,9,27
u56,20,9,1,1,8,27
u57,20,4,1,1,3,24
u58,20,7,1,1,8,22
u59,20,8,0,2,3,29
u60,20,7,0,1,8,23
u61,20,7,0,1,8,21
u62,20,6,0,1,7,22
u63,20,4,0,1,2,22
u64,20,7,0,1,6,21
u65,20,5,0,1,6,22
u66,20,8,0,1,7,24
u67,20,3,0,1,6,25
u68,20,5,0,1,5,21
u69,20,5,0,1,7,29
u70,20,10,0,1,8,22
u71,20,9,0,1,7,21
u72,20,5,1,1,8,22
u73,20,9,1,1,4,23
u74,20,5,1,1,4,16
u75,20,4,1,1,2,23
u76,20,3,0,1,1,23
u77,20,5,1,1,7,19
u78,20,6,1,1,7,17
u79,20,5,1,1,5,16
u80,20,5,1,1,5,18
u81,20,4,1,1,2,18
u82,20,4,1,1,10,17
u83,20,10,0,1,3,20
u84,20,10,0,1,5,20
u85,20,7,0,1,6,18
u86,20,10,0,1,7,21
u87,20,5,0,1,3,19
u88,20,5,0,1,7,23
u89,20,8,0,1,6,19
u90,20,8,0,1,8,20
u91,20,10,1,1,3,23
u92,20,7,0,1,4,20
u93,20,3,0,1,3,18
u94,20,1,0,1,3,21
u95,20,7,0,1,4,21
u96,20,1,0,1,7,22
u97,20,4,1,1,2,21
u98,20,6,1,1,5,23
u99,20,7,1,1,9,22
u100,20,10,1,1,10,23
u1,21,7,1,1,9,23
u2,21,7,0,2,5,58
u3,21,4,1,0,5,84
u4,21,7,1,0,5,47
u5,21,5,1,1,8,16
u6,21,5,1,1,7,16
u7,21,7,1,1,9,16
u8,21,1,1,1,6,15
u9,21,2,0,1,1,15
u10,21,4,0,1,4,16
u11,21,1,0,1,7,16
u12,21,4,0,1,6,16
u13,21,10,0,1,2,16
u14,21,2,0,1,9,16
u15,21,9,1,1,5,17
u16,21,6,1,1,6,15
u17,21,2,1,1,8,15
u18,21,7,1,1,7,15
u19,21,1,1,1,5,15
u20,21,6,1,1,2,16
u21,21,4,1,1,8,16
u22,21,7,0,1,10,15
u23,21,8,0,1,7,15
u24,21,10,0,1,8,16
u25,21,5,0,1,5,11
u26,21,7,0,1,7,16
u27,21,9,0,1,9,20
u28,21,10,1,1,8,18
u29,21,10,0,1,7,20
u30,21,7,0,1,10,20
u31,21,7,0,1,9,20
u32,21,3,0,1,9,18
u33,21,9,1,1,9,18
u34,21,8,1,1,7,15
u35,21,6,0,1,6,13
u36,21,5,0,1,4,8
u37,21,8,0,1,8,10
u38,21,8,0,1,5,10
u39,21,4,0,1,4,6
u40,21,3,1,2,8,60
u41,21,9,1,2,9,53
u42,21,7,1,0,8,55
u43,21,5,1,0,7,44
u44,21,4,1,2,5,47
u45,21,8,1,2,6,48
u46,21,8,0,2,9,48
u47,21,2,1,0,2,48
u48,21,5,0,2,7,38
u49,21,7,1,0,7,35
u50,21,8,1,1,5,32
u51,21,8,1,1,8,30
u52,21,2,1,0,5,26
u53,21,7,1,1,5,24
u54,21,2,0,1,5,24
u55,21,8,0,1,8,27
u56,21,10,1,1,9,27
u57,21,8,1,1,4,24
u58,21,8,1,1,8,22
u59,21,8,0,2,1,29
u60,21,8,0,1,7,23
u61,21,8,0,1,8,21
u62,21,7,0,1,4,22
u63,21,5,0,1,4,22
u64,21,7,0,1,5,21
u65,21,5,0,1,1,22
u66,21,9,0,1,8,24
u67,21,5,0,1,7,25
u68,21,6,0,1,7,21
u69,21,7,0,1,7,29
u70,21,10,0,1,10,22
u71,21,8,0,1,8,21
u72,21,8,1,1,9,22
u73,21,10,1,1,5,23
u74,21,10,1,1,2,16
u75,21,5,1,1,3,23
u76,21,5,0,1,10,23
u77,21,10,1,1,4,19
u78,21,5,1,1,2,17
u79,21,6,1,1,8,16
u80,21,1,1,1,2,18
u81,21,3,1,1,4,18
u82,21,1,1,1,4,17
u83,21,7,0,1,6,20
u84,21,6,0,1,3,20
u85,21,1,0,1,2,18
u86,21,9,0,1,9,21
u87,21,3,0,1,5,19
u88,21,6,0,1,9,23
u89,21,6,0,1,5,19
u90,21,6,0,1,9,20
u91,21,5,1,1,3,23
u92,21,10,0,1,5,20
u93,21,2,0,1,5,18
u94,21,7,0,1,4,21
u95,21,6,0,1,6,21
u96,21,2,0,1,10,22
u97,21,7,1,1,5,21
u98,21,6,1,1,6,23
u99,21,5,1,1,5,22
u100,21,8,1,1,9,23
u1,22,9,1,1,9,23
u2,22,8,0,2,6,58
u3,22,5,1,0,5,84
u4,22,8,1,0,8,47
u5,22,4,1,1,7,16
u6,22,4,1,1,6,16
u7,22,5,1,1,10,16
u8,22,10,1,1,6,15
u9,22,3,0,1,5,15
u10,22,4,0,1,4,16
u11,22,10,0,1,7,16
u12,22,3,0,1,8,16
u13,22,8,0,1,3,16
u14,22,1,0,1,2,16
u15,22,1,1,1,6,17
u16,22,1,1,1,7,15
u17,22,5,1,1,10,15
u18,22,9,1,1,5,15
u19,22,6,1,1,6,15
u20,22,3,1,1,3,16
u21,22,8,1,1,1,16
u22,22,5,0,1,1,15
u23,22,7,0,1,6,15
u24,22,9,0,1,7,16
u25,22,7,0,1,4,11
u26,22,8,0,1,8,16
u27,22,9,0,1,8,20
u28,22,8,1,1,9,18
u29,22,10,0,1,8,20
u30,22,4,0,1,9,20
u31,22,9,0,1,9,20
u32,22,5,0,1,9,18
u33,22,10,1,1,8,18
u34,22,8,1,1,8,15
u35,22,7,0,1,5,13
u36,22,4,0,1,3,8
u37,22,5,0,1,5,10
u38,22,9,0,1,6,10
u39,22,7,0,1,7,6
u40,22,5,1,2,9,60
u41,22,7,1,2,10,53
u42,22,3,1,0,7,55
u43,22,4,1,0,8,44
u44,22,6,1,2,3,47
u45,22,4,1,2,7,48
u46,22,6,0,2,5,48
u47,22,3,1,0,3,48
u48,22,4,0,2,6,38
u49,22,10,1,0,8,35
u50,22,6,1,1,9,32
u51,22,6,1,1,7,30
u52,22,2,1,0,2,26
u53,22,8,1,1,6,24
u54,22,3,0,1,5,24
u55,22,6,0,1,6,27
u56,22,10,1,1,7,27
u57,22,3,1,1,3,24
u58,22,7,1,1,8,22
u59,22,7,0,2,9,29
u60,22,10,0,1,9,23
u61,22,8,0,1,9,21
u62,22,6,0,1,7,22
u63,22,10,0,1,10,22
u64,22,10,0,1,9,21
u65,22,6,0,1,5,22
u66,22,9,0,1,9,24
u67,22,7,0,1,8,25
u68,22,6,0,1,6,21
u69,22,9,0,1,8,29
u70,22,9,0,1,10,22
u71,22,9,0,1,9,21
u72,22,10,1,1,7,22
u73,22,8,1,1,6,23
u74,22,5,1,1,5,16
u75,22,6,1,1,6,23
u76,22,6,0,1,9,23
u77,22,6,1,1,10,19
u78,22,10,1,1,4,17
u79,22,8,1,1,6,16
u80,22,6,1,1,5,18
u81,22,4,1,1,5,18
u82,22,4,1,1,7,17
u83,22,1,0,1,5,20
u84,22,1,0,1,1,20
u85,22,5,0,1,7,18
u86,22,7,0,1,10,21
u87,22,3,0,1,6,19
u88,22,7,0,1,8,23
u89,22,5,0,1,5,19
u90,22,9,0,1,3,20
u91,22,4,1,1,10,23
u92,22,3,0,1,8,20
u93,22,1,0,1,7,18
u94,22,5,0,1,6,21
u95,22,5,0,1,7,21
u96,22,6,0,1,2,22
u97,22,6,1,1,8,21
u98,22,7,1,1,7,23
u99,22,5,1,1,4,22
u100,22,8,1,1,8,23
u1,23,9,1,1,7,23
u2,23,6,0,2,7,58
u3,23,4,1,0,4,84
u4,23,7,1,0,7,47
u5,23,3,1,1,6,16
u6,23,3,1,1,5,16
u7,23,6,1,1,9,16
u8,23,10,1,1,7,15
u9,23,4,0,1,1,15
u10,23,4,0,1,3,16
u11,23,2,0,1,6,16
u12,23,4,0,1,4,16
u13,23,9,0,1,4,16
u14,23,2,0,1,3,16
u15,23,7,1,1,8,17
u16,23,3,1,1,8,15
u17,23,3,1,1,9,15
u18,23,8,1,1,9,15
u19,23,3,1,1,8,15
u20,23,10,1,1,4,16
u21,23,1,1,1,2,16
u22,23,3,0,1,2,15
u23,23,3,0,1,1,15
u24,23,8,0,1,6,16
u25,23,5,0,1,4,11
u26,23,6,0,1,5,16
u27,23,10,0,1,10,20
u28,23,9,1,1,9,18
u29,23,9,0,1,8,20
u30,23,6,0,1,8,20
u31,23,7,0,1,7,20
u32,23,8,0,1,10,18
u33,23,6,1,1,6,18
u34,23,6,1,1,5,15
u35,23,6,0,1,6,13
u36,23,5,0,1,5,8
u37,23,4,0,1,4,10
u38,23,4,0,1,7,10
u39,23,4,0,1,5,6
u40,23,7,1,2,10,60
u41,23,6,1,2,8,53
u42,23,6,1,0,6,55
u43,23,7,1,0,9,44
u44,23,5,1,2,6,47
u45,23,7,1,2,8,48
u46,23,6,0,2,10,48
u47,23,1,1,0,4,48
u48,23,3,0,2,5,38
u49,23,9,1,0,10,35
u50,23,5,1,1,7,32
u51,23,7,1,1,8,30
u52,23,2,1,0,3,26
u53,23,8,1,1,9,24
u54,23,6,0,1,10,24
u55,23,3,0,1,3,27
u56,23,9,1,1,5,27
u57,23,4,1,1,5,24
u58,23,8,1,1,9,22
u59,23,8,0,2,6,29
u60,23,7,0,1,7,23
u61,23,7,0,1,7,21
u62,23,7,0,1,8,22
u63,23,8,0,1,8,22
u64,23,8,0,1,8,21
u65,23,6,0,1,5,22
u66,23,8,0,1,7,24
u67,23,6,0,1,6,25
u68,23,2,0,1,5,21
u69,23,7,0,1,6,29
u70,23,8,0,1,8,22
u71,23,8,0,1,8,21
u72,23,9,1,1,6,22
u73,23,7,1,1,7,23
u74,23,4,1,1,1,16
u75,23,1,1,1,9,23
u76,23,4,0,1,8,23
u77,23,3,1,1,6,19
u78,23,3,1,1,10,17
u79,23,6,1,1,4,16
u80,23,1,1,1,2,18
u81,23,2,1,1,4,18
u82,23,7,1,1,1,17
u83,23,4,0,1,2,20
u84,23,4,0,1,2,20
u85,23,8,0,1,9,18
u86,23,5,0,1,8,21
u87,23,5,0,1,5,19
u88,23,6,0,1,6,23
u89,23,4,0,1,7,19
u90,23,4,0,1,4,20
u91,23,3,1,1,1,23
u92,23,2,0,1,8,20
u93,23,5,0,1,4,18
u94,23,9,0,1,2,21
u95,23,4,0,1,6,21
u96,23,10,0,1,5,22
u97,23,1,1,1,3,21
u98,23,3,1,1,7,23
u99,23,9,1,1,5,22
u100,23,7,1,1,8,23
u1,24,8,1,1,8,23
u2,24,6,0,2,4,58
u3,24,6,1,0,4,84
u4,24,6,1,0,6,47
u5,24,2,1,1,5,16
u6,24,2,1,1,4,16
u7,24,7,1,1,10,16
u8,24,7,1,1,7,15
u9,24,5,0,1,10,15
u10,24,1,0,1,3,16
u11,24,4,0,1,6,16
u12,24,5,0,1,3,16
u13,24,6,0,1,5,16
u14,24,3,0,1,3,16
u15,24,5,1,1,1,17
u16,24,2,1,1,9,15
u17,24,8,1,1,8,15
u18,24,1,1,1,8,15
u19,24,7,1,1,10,15
u20,24,1,1,1,5,16
u21,24,7,1,1,3,16
u22,24,5,0,1,3,15
u23,24,4,0,1,2,15
u24,24,5,0,1,1,16
u25,24,7,0,1,6,11
u26,24,7,0,1,6,16
u27,24,10,0,1,7,20
u28,24,10,1,1,10,18
u29,24,9,0,1,9,20
u30,24,6,0,1,7,20
u31,24,4,0,1,7,20
u32,24,8,0,1,7,18
u33,24,10,1,1,8,18
u34,24,9,1,1,7,15
u35,24,8,0,1,7,13
u36,24,1,0,1,1,8
u37,24,4,0,1,6,10
u38,24,2,0,1,6,10
u39,24,7,0,1,6,6
u40,24,4,1,2,9,60
u41,24,10,1,2,9,53
u42,24,1,1,0,5,55
u43,24,10,1,0,7,44
u44,24,7,1,2,9,47
u45,24,8,1,2,9,48
u46,24,10,0,2,7,48
u47,24,5,1,0,5,48
u48,24,5,0,2,4,38
u49,24,10,1,0,7,35
u50,24,9,1,1,3,32
u51,24,7,1,1,9,30
u52,24,4,1,0,7,26
u53,24,9,1,1,9,24
u54,24,8,0,1,9,24
u55,24,1,0,1,3,27
u56,24,7,1,1,5,27
u57,24,6,1,1,4,24
u58,24,8,1,1,8,22
u59,24,8,0,2,3,29
u60,24,8,0,1,8,23
u61,24,6,0,1,7,21
u62,24,6,0,1,9,22
u63,24,8,0,1,8,22
u64,24,7,0,1,7,21
u65,24,6,0,1,7,22
u66,24,8,0,1,6,24
u67,24,4,0,1,5,25
u68,24,8,0,1,4,21
u69,24,6,0,1,6,29
u70,24,8,0,1,9,22
u71,24,10,0,1,9,21
u72,24,5,1,1,6,22
u73,24,7,1,1,7,23
u74,24,3,1,1,4,16
u75,24,2,1,1,1,23
u76,24,8,0,1,7,23
u77,24,4,1,1,1,19
u78,24,9,1,1,8,17
u79,24,9,1,1,1,16
u80,24,2,1,1,7,18
u81,24,3,1,1,2,18
u82,24,9,1,1,5,17
u83,24,7,0,1,9,20
u84,24,7,0,1,3,20
u85,24,8,0,1,6,18
u86,24,4,0,1,10,21
u87,24,2,0,1,4,19
u88,24,6,0,1,4,23
u89,24,3,0,1,8,19
u90,24,5,0,1,5,20
u91,24,1,1,1,4,23
u92,24,1,0,1,10,20
u93,24,6,0,1,8,18
u94,24,4,0,1,8,21
u95,24,3,0,1,6,21
u96,24,7,0,1,8,22
u97,24,5,1,1,6,21
u98,24,5,1,1,7,23
u99,24,7,1,1,5,22
u100,24,8,1,1,7,23
u1,25,10,1,1,7,23
u2,25,3,0,2,5,58
u3,25,6,1,0,5,84
u4,25,9,1,0,5,47
u5,25,1,1,1,4,16
u6,25,1,1,1,3,16
u7,25,8,1,1,9,16
u8,25,5,1,1,8,15
u9,25,6,0,1,10,15
u10,25,5,0,1,3,16
u11,25,4,0,1,4,16
u12,25,4,0,1,2,16
u13,25,4,0,1,6,16
u14,25,7,0,1,9,16
u15,25,8,1,1,5,17
u16,25,4,1,1,10,15
u17,25,4,1,1,5,15
u18,25,8,1,1,4,15
u19,25,9,1,1,1,15
u20,25,2,1,1,6,16
u21,25,6,1,1,5,16
u22,25,1,0,1,4,15
u23,25,2,0,1,3,15
u24,25,6,0,1,2,16
u25,25,8,0,1,10,11
u26,25,8,0,1,7,16
u27,25,9,0,1,6,20
u28,25,8,1,1,8,18
u29,25,10,0,1,10,20
u30,25,7,0,1,8,20
u31,25,4,0,1,9,20
u32,25,9,0,1,5,18
u33,25,10,1,1,9,18
u34,25,7,1,1,8,15
u35,25,8,0,1,8,13
u36,25,6,0,1,5,8
u37,25,3,0,1,3,10
u38,25,6,0,1,8,10
u39,25,8,0,1,8,6
u40,25,8,1,2,7,60
u41,25,9,1,2,8,53
u42,25,4,1,0,4,55
u43,25,6,1,0,6,44
u44,25,4,1,2,8,47
u45,25,6,1,2,6,48
u46,25,8,0,2,5,48
u47,25,2,1,0,6,48
u48,25,3,0,2,3,38
u49,25,7,1,0,10,35
u50,25,6,1,1,9,32
u51,25,10,1,1,9,30
u52,25,5,1,0,6,26
u53,25,9,1,1,9,24
u54,25,7,0,1,7,24
u55,25,2,0,1,5,27
u56,25,5,1,1,3,27
u57,25,8,1,1,5,24
u58,25,7,1,1,8,22
u59,25,8,0,2,5,29
u60,25,7,0,1,7,23
u61,25,6,0,1,6,21
u62,25,5,0,1,7,22
u63,25,7,0,1,7,22
u64,25,7,0,1,7,21
u65,25,5,0,1,5,22
u66,25,7,0,1,6,24
u67,25,5,0,1,7,25
u68,25,6,0,1,4,21
u69,25,7,0,1,7,29
u70,25,10,0,1,7,22
u71,25,8,0,1,8,21
u72,25,8,1,1,6,22
u73,25,4,1,1,4,23
u74,25,8,1,1,6,16
u75,25,3,1,1,5,23
u76,25,10,0,1,6,23
u77,25,7,1,1,2,19
u78,25,7,1,1,1,17
u79,25,10,1,1,10,16
u80,25,4,1,1,3,18
u81,25,1,1,1,7,18
u82,25,5,1,1,8,17
u83,25,9,0,1,6,20
u84,25,9,0,1,5,20
u85,25,10,0,1,4,18
u86,25,3,0,1,5,21
u87,25,3,0,1,5,19
u88,25,6,0,1,2,23
u89,25,2,0,1,9,19
u90,25,9,0,1,7,20
u91,25,2,1,1,2,23
u92,25,4,0,1,1,20
u93,25,7,0,1,5,18
u94,25,5,0,1,7,21
u95,25,2,0,1,8,21
u96,25,3,0,1,6,22
u97,25,8,1,1,8,21
u98,25,4,1,1,7,23
u99,25,7,1,1,6,22
u100,25,9,1,1,8,23
u1,26,5,1,1,8,23
u2,26,6,0,2,5,58
u3,26,5,1,0,3,84
u4,26,9,1,0,7,47
u5,26,2,1,1,3,16
u6,26,2,1,1,2,16
u7,26,8,1,1,10,16
u8,26,8,1,1,6,15
u9,26,7,0,1,7,15
u10,26,1,0,1,3,16
u11,26,4,0,1,10,16
u12,26,6,0,1,5,16
u13,26,10,0,1,7,16
u14,26,4,0,1,2,16
u15,26,10,1,1,8,17
u16,26,1,1,1,9,15
u17,26,7,1,1,2,15
u18,26,4,1,1,1,15
u19,26,4,1,1,3,15
u20,26,4,1,1,7,16
u21,26,6,1,1,7,16
u22,26,8,0,1,5,15
u23,26,5,0,1,4,15
u24,26,7,0,1,3,16
u25,26,7,0,1,8,11
u26,26,8,0,1,7,16
u27,26,8,0,1,9,20
u28,26,9,1,1,8,18
u29,26,9,0,1,10,20
u30,26,6,0,1,9,20
u31,26,7,0,1,9,20
u32,26,6,0,1,3,18
u33,26,4,1,1,6,18
u34,26,8,1,1,7,15
u35,26,8,0,1,6,13
u36,26,1,0,1,2,8
u37,26,2,0,1,3,10
u38,26,4,0,1,6,10
u39,26,10,0,1,9,6
u40,26,9,1,2,10,60
u41,26,8,1,2,9,53
u42,26,10,1,0,2,55
u43,26,5,1,0,7,44
u44,26,6,1,2,10,47
u45,26,7,1,2,3,48
u46,26,6,0,2,5,48
u47,26,6,1,0,7,48
u48,26,6,0,2,2,38
u49,26,9,1,0,6,35
u50,26,4,1,1,5,32
u51,26,6,1,1,8,30
u52,26,5,1,0,8,26
u53,26,7,1,1,9,24
u54,26,9,0,1,8,24
u55,26,5,0,1,5,27
u56,26,3,1,1,2,27
u57,26,9,1,1,6,24
u58,26,8,1,1,4,22
u59,26,8,0,2,9,29
u60,26,5,0,1,4,23
u61,26,4,0,1,4,21
u62,26,4,0,1,6,22
u63,26,6,0,1,6,22
u64,26,5,0,1,5,21
u65,26,3,0,1,2,22
u66,26,3,0,1,5,24
u67,26,3,0,1,6,25
u68,26,4,0,1,8,21
u69,26,8,0,1,6,29
u70,26,7,0,1,10,22
u71,26,8,0,1,8,21
u72,26,5,1,1,7,22
u73,26,8,1,1,7,23
u74,26,6,1,1,2,16
u75,26,4,1,1,2,23
u76,26,7,0,1,5,23
u77,26,1,1,1,6,19
u78,26,3,1,1,4,17
u79,26,1,1,1,6,16
u80,26,1,1,1,1,18
u81,26,2,1,1,6,18
u82,26,8,1,1,2,17
u83,26,3,0,1,3,20
u84,26,10,0,1,7,20
u85,26,2,0,1,7,18
u86,26,6,0,1,3,21
u87,26,4,0,1,6,19
u88,26,7,0,1,1,23
u89,26,1,0,1,10,19
u90,26,2,0,1,3,20
u91,26,6,1,1,3,23
u92,26,1,0,1,4,20
u93,26,8,0,1,6,18
u94,26,7,0,1,6,21
u95,26,3,0,1,9,21
u96,26,6,0,1,4,22
u97,26,5,1,1,5,21
u98,26,4,1,1,7,23
u99,26,8,1,1,5,22
u100,26,7,1,1,7,23
u1,27,9,1,1,9,23
u2,27,6,0,2,6,58
u3,27,5,1,0,4,84
u4,27,9,1,0,4,47
u5,27,3,1,1,2,16
u6,27,3,1,1,1,16
u7,27,9,1,1,9,16
u8,27,4,1,1,5,15
u9,27,8,0,1,5,15
u10,27,7,0,1,3,16
u11,27,4,0,1,7,16
u12,27,3,0,1,7,16
u13,27,2,0,1,8,16
u14,27,2,0,1,5,16
u15,27,2,1,1,1,17
u16,27,6,1,1,8,15
u17,27,6,1,1,4,15
u18,27,10,1,1,2,15
u19,27,2,1,1,9,15
u20,27,5,1,1,8,16
u21,27,2,1,1,3,16
u22,27,2,0,1,6,15
u23,27,6,0,1,5,15
u24,27,5,0,1,4,16
u25,27,4,0,1,5,11
u26,27,7,0,1,8,16
u27,27,9,0,1,9,20
u28,27,9,1,1,9,18
u29,27,9,0,1,9,20
u30,27,7,0,1,8,20
u31,27,7,0,1,8,20
u32,27,4,0,1,5,18
u33,27,10,1,1,10,18
u34,27,6,1,1,6,15
u35,27,7,0,1,6,13
u36,27,2,0,1,2,8
u37,27,6,0,1,5,10
u38,27,2,0,1,8,10
u39,27,7,0,1,8,6
u40,27,2,1,2,10,60
u41,27,10,1,2,10,53
u42,27,2,1,0,2,55
u43,27,5,1,0,6,44
u44,27,3,1,2,2,47
u45,27,4,1,2,8,48
u46,27,1,0,2,1,48
u47,27,7,1,0,2,48
u48,27,6,0,2,8,38
u49,27,9,1,0,9,35
u50,27,3,1,1,7,32
u51,27,6,1,1,9,30
u52,27,6,1,0,7,26
u53,27,6,1,1,5,24
u54,27,7,0,1,8,24
u55,27,3,0,1,5,27
u56,27,3,1,1,2,27
u57,27,10,1,1,10,24
u58,27,8,1,1,9,22
u59,27,8,0,2,7,29
u60,27,6,0,1,6,23
u61,27,4,0,1,3,21
u62,27,5,0,1,7,22
u63,27,6,0,1,5,22
u64,27,6,0,1,4,21
u65,27,3,0,1,2,22
u66,27,5,0,1,2,24
u67,27,4,0,1,7,25
u68,27,2,0,1,8,21
u69,27,9,0,1,7,29
u70,27,9,0,1,10,22
u71,27,9,0,1,9,21
u72,27,7,1,1,7,22
u73,27,9,1,1,8,23
u74,27,5,1,1,1,16
u75,27,5,1,1,5,23
u76,27,5,0,1,4,23
u77,27,1,1,1,10,19
u78,27,2,1,1,2,17
u79,27,2,1,1,4,16
u80,27,6,1,1,2,18
u81,27,6,1,1,5,18
u82,27,1,1,1,1,17
u83,27,6,0,1,5,20
u84,27,7,0,1,9,20
u85,27,6,0,1,3,18
u86,27,2,0,1,5,21
u87,27,3,0,1,5,19
u88,27,7,0,1,1,23
u89,27,1,0,1,9,19
u90,27,6,0,1,9,20
u91,27,9,1,1,6,23
u92,27,1,0,1,7,20
u93,27,9,0,1,7,18
u94,27,10,0,1,5,21
u95,27,4,0,1,7,21
u96,27,9,0,1,9,22
u97,27,9,1,1,2,21
u98,27,5,1,1,6,23
u99,27,8,1,1,7,22
u100,27,7,1,1,7,23
u1,28,4,1,1,9,23
u2,28,7,0,2,5,58
u3,28,7,1,0,5,84
u4,28,6,1,0,7,47
u5,28,4,1,1,1,16
u6,28,4,1,1,2,16
u7,28,10,1,1,10,16
u8,28,1,1,1,5,15
u9,28,9,0,1,8,15
u10,28,8,0,1,4,16
u11,28,4,0,1,4,16
u12,28,2,0,1,6,16
u13,28,3,0,1,9,16
u14,28,1,0,1,3,16
u15,28,3,1,1,9,17
u16,28,2,1,1,7,15
u17,28,10,1,1,1,15
u18,28,8,1,1,4,15
u19,28,1,1,1,6,15
u20,28,6,1,1,9,16
u21,28,4,1,1,1,16
u22,28,4,0,1,7,15
u23,28,7,0,1,6,15
u24,28,7,0,1,5,16
u25,28,5,0,1,5,11
u26,28,8,0,1,7,16
u27,28,9,0,1,8,20
u28,28,9,1,1,8,18
u29,28,10,0,1,8,20
u30,28,6,0,1,9,20
u31,28,8,0,1,8,20
u32,28,5,0,1,4,18
u33,28,6,1,1,8,18
u34,28,8,1,1,8,15
u35,28,8,0,1,7,13
u36,28,3,0,1,2,8
u37,28,6,0,1,8,10
u38,28,4,0,1,5,10
u39,28,7,0,1,5,6
u40,28,3,1,2,2,60
u41,28,8,1,2,8,53
u42,28,5,1,0,1,55
u43,28,4,1,0,7,44
u44,28,1,1,2,2,47
u45,28,8,1,2,5,48
u46,28,1,0,2,1,48
u47,28,8,1,0,1,48
u48,28,6,0,2,3,38
u49,28,8,1,0,6,35
u50,28,6,1,1,5,32
u51,28,8,1,1,10,30
u52,28,6,1,0,8,26
u53,28,7,1,1,6,24
u54,28,8,0,1,9,24
u55,28,7,0,1,8,27
u56,28,2,1,1,2,27
u57,28,10,1,1,10,24
u58,28,8,1,1,8,22
u59,28,8,0,2,4,29
u60,28,7,0,1,5,23
u61,28,5,0,1,4,21
u62,28,2,0,1,1,22
u63,28,5,0,1,8,22
u64,28,6,0,1,5,21
u65,28,5,0,1,2,22
u66,28,3,0,1,2,24
u67,28,5,0,1,6,25
u68,28,4,0,1,8,21
u69,28,7,0,1,5,29
u70,28,10,0,1,10,22
u71,28,9,0,1,7,21
u72,28,6,1,1,8,22
u73,28,9,1,1,9,23
u74,28,10,1,1,3,16
u75,28,6,1,1,3,23
u76,28,2,0,1,3,23
u77,28,3,1,1,3,19
u78,28,5,1,1,7,17
u79,28,3,1,1,5,16
u80,28,9,1,1,6,18
u81,28,7,1,1,7,18
u82,28,3,1,1,4,17
